uid_archive,date,company_code,company,company_type,company_parent_code,company_parent,company_parent_country,sentiment,prominence,partnership,issue_code1,issue_name1,issue_code2,issue_name2,issue_code3,issue_name3,active_country_code1,active_country1,active_country_code2,active_country2,active_country_code3,active_country3,active_country_code4,active_country4,active_country_code5,active_country5,active_country_code6,active_country6,target_country_code1,target_country1,target_country_code2,target_country2,target_country_code3,target_country3,target_country_code4,target_country4,target_country_code5,target_country5,target_country_code6,target_country6,ngo_code1,ngo_name1,ngo_power1,ngo_country_code1,ngo_country1,ngo_code2,ngo_name2,ngo_power2,ngo_country_code2,ngo_country2,ngo_code3,ngo_name3,ngo_power3,ngo_country_code3,ngo_country3,ngo_code4,ngo_name4,ngo_power4,ngo_country_code4,ngo_country4,ngo_code5,ngo_name5,ngo_power5,ngo_country_code5,ngo_country5,country_code_corp,country_corp,corp_industry_sector_code1,corp_industry_sector1,corp_industry_sector_code2,corp_industry_sector2,corp_industry_sector_code3,corp_industry_sector3,isin_corporate_name_official,isin_corporate_name_cleaned,bloomberg_ticker,isin_1,isin_2,isin_3,industry_sector_code1,industry_sector1,industry_sector_code2,industry_sector2,industry_sector_code3,industry_sector3,industry_sector_code4,industry_sector4,report,link1,link2,link3,link4,link5
34252,2010-10-12,373,JP Morgan Chase,Parent,373,JP Morgan Chase,US,-1,3,0,3310,"Financial institutions & carbon, divestment",3492.0,Coal mining - mountaintop removal MTR,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,830,Sierra Club U.S.A.,1.5,840,US,773.0,Rainforest Action Network RAN,2.5,840.0,US,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,JPMorgan Chase Co,JPMorgan Chase ,JPM,US46625H1005,,,1311.0,Mining & Metals,1336.0,Finance,1324.0,Coal,,,"In the U.S., Rainforest Action Network and Sierra Club claimed PNC and UBS are now the lead banks in financing mountaintop removal coal mining (MTR) since JP Morgan Chase and Wells Fargo along with other major banks have agreed to reconsider their role in the industry. <br /><em>SIGWatch comment: These groups and their allies are already stepping up protest activities against both banks and it is likely that Swiss environmental groups will join in against UBS.</em><br />See",http://ran.org/content/grading-banks-mountaintop-removal-report-card,,,,
34252,2010-10-12,376,Wells Fargo & Wachovia,Parent,376,Wells Fargo & Wachovia,US,-1,3,0,3310,"Financial institutions & carbon, divestment",3492.0,Coal mining - mountaintop removal MTR,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,830,Sierra Club U.S.A.,1.5,840,US,773.0,Rainforest Action Network RAN,2.5,840.0,US,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,Wells Fargo Co,Wells Fargo ,WFC,US9497461015,,,1311.0,Mining & Metals,1336.0,Finance,1324.0,Coal,,,"In the U.S., Rainforest Action Network and Sierra Club claimed PNC and UBS are now the lead banks in financing mountaintop removal coal mining (MTR) since JP Morgan Chase and Wells Fargo along with other major banks have agreed to reconsider their role in the industry. <br /><em>SIGWatch comment: These groups and their allies are already stepping up protest activities against both banks and it is likely that Swiss environmental groups will join in against UBS.</em><br />See",http://ran.org/content/grading-banks-mountaintop-removal-report-card,,,,
34252,2010-10-12,582,PNC Bank,Parent,582,PNC Bank,US,-1,4,0,3310,"Financial institutions & carbon, divestment",3492.0,Coal mining - mountaintop removal MTR,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,830,Sierra Club U.S.A.,1.5,840,US,773.0,Rainforest Action Network RAN,2.5,840.0,US,,,,,,,,,,,,,,,,840,US,1336,Finance,,,,,,,,,,,1311.0,Mining & Metals,1336.0,Finance,1324.0,Coal,,,"In the U.S., Rainforest Action Network and Sierra Club claimed PNC and UBS are now the lead banks in financing mountaintop removal coal mining (MTR) since JP Morgan Chase and Wells Fargo along with other major banks have agreed to reconsider their role in the industry. <br /><em>SIGWatch comment: These groups and their allies are already stepping up protest activities against both banks and it is likely that Swiss environmental groups will join in against UBS.</em><br />See",http://ran.org/content/grading-banks-mountaintop-removal-report-card,,,,
34252,2010-10-12,583,UBS Group,Parent,583,UBS Group,Switzerland,-1,4,0,3310,"Financial institutions & carbon, divestment",3492.0,Coal mining - mountaintop removal MTR,,,840,US,,,,,,,,,,,840,US,,,,,,,,,,,830,Sierra Club U.S.A.,1.5,840,US,773.0,Rainforest Action Network RAN,2.5,840.0,US,,,,,,,,,,,,,,,,756,Switzerland,1336,Finance,,,,,UBS AG,UBS ,UBS,CH0024899483,,,1311.0,Mining & Metals,1336.0,Finance,1324.0,Coal,,,"In the U.S., Rainforest Action Network and Sierra Club claimed PNC and UBS are now the lead banks in financing mountaintop removal coal mining (MTR) since JP Morgan Chase and Wells Fargo along with other major banks have agreed to reconsider their role in the industry. <br /><em>SIGWatch comment: These groups and their allies are already stepping up protest activities against both banks and it is likely that Swiss environmental groups will join in against UBS.</em><br />See",http://ran.org/content/grading-banks-mountaintop-removal-report-card,,,,
34249,2010-10-12,167,Royal Bank of Scotland (RBS),Subsidiary,90,RBS Group,UK,-2,4,0,3308,CSR/ESG standards for financial institutions,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,566,Nigeria,,,,,,,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1336,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In the UK, Global Witness published a report claiming the banks Barclays, NatWest, RBS, HSBC and UBS were complicit in corruption and entrenching poverty in Nigeria between 1999 and 2005 by accepting millions of pounds in deposits from corrupt Nigerian politicians. It accused the banks of insufficient commitment to tackling international fraud and corruption because of lax and inappropriate counter money laundering systems. <br /><em>SIGWatch comment: Global Witness apparently got the information for its latest accusations from documents disclosed when the Nigerian government went to court in London to retrieve funds allegedly stolen by two former state governors. Global Witness is typical of the new breed of smart NGOs which use research and deep sector knowledge rather than stunts to embarrass governments and corporations.</em><br />See",http://www.globalwitness.org/media_library_detail.php/1054/en/british_banks_complicit_in_nigerian_corruption_cou,http://www.globalwitness.org/media_library_get.php/1465/1286863426/international_thief_thief_final.pdf ,,,
34249,2010-10-12,222,HSBC,Parent,222,HSBC,UK,-2,4,0,3308,CSR/ESG standards for financial institutions,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,566,Nigeria,,,,,,,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1336,Finance,,,,,HSBC Holdings PLC,HSBC   ,HSBC,GB0005405286,,,1336.0,Finance,,,,,,,"In the UK, Global Witness published a report claiming the banks Barclays, NatWest, RBS, HSBC and UBS were complicit in corruption and entrenching poverty in Nigeria between 1999 and 2005 by accepting millions of pounds in deposits from corrupt Nigerian politicians. It accused the banks of insufficient commitment to tackling international fraud and corruption because of lax and inappropriate counter money laundering systems. <br /><em>SIGWatch comment: Global Witness apparently got the information for its latest accusations from documents disclosed when the Nigerian government went to court in London to retrieve funds allegedly stolen by two former state governors. Global Witness is typical of the new breed of smart NGOs which use research and deep sector knowledge rather than stunts to embarrass governments and corporations.</em><br />See",http://www.globalwitness.org/media_library_detail.php/1054/en/british_banks_complicit_in_nigerian_corruption_cou,http://www.globalwitness.org/media_library_get.php/1465/1286863426/international_thief_thief_final.pdf ,,,
34249,2010-10-12,364,Barclays Bank,Parent,364,Barclays Bank,UK,-2,4,0,3308,CSR/ESG standards for financial institutions,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,566,Nigeria,,,,,,,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1336,Finance,,,,,Barclays PLC,Barclays  ,BACR,GB0031348658,,,1336.0,Finance,,,,,,,"In the UK, Global Witness published a report claiming the banks Barclays, NatWest, RBS, HSBC and UBS were complicit in corruption and entrenching poverty in Nigeria between 1999 and 2005 by accepting millions of pounds in deposits from corrupt Nigerian politicians. It accused the banks of insufficient commitment to tackling international fraud and corruption because of lax and inappropriate counter money laundering systems. <br /><em>SIGWatch comment: Global Witness apparently got the information for its latest accusations from documents disclosed when the Nigerian government went to court in London to retrieve funds allegedly stolen by two former state governors. Global Witness is typical of the new breed of smart NGOs which use research and deep sector knowledge rather than stunts to embarrass governments and corporations.</em><br />See",http://www.globalwitness.org/media_library_detail.php/1054/en/british_banks_complicit_in_nigerian_corruption_cou,http://www.globalwitness.org/media_library_get.php/1465/1286863426/international_thief_thief_final.pdf ,,,
34249,2010-10-12,583,UBS Group,Parent,583,UBS Group,Switzerland,-2,4,0,3308,CSR/ESG standards for financial institutions,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,566,Nigeria,,,,,,,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1336,Finance,,,,,UBS AG,UBS ,UBS,CH0024899483,,,1336.0,Finance,,,,,,,"In the UK, Global Witness published a report claiming the banks Barclays, NatWest, RBS, HSBC and UBS were complicit in corruption and entrenching poverty in Nigeria between 1999 and 2005 by accepting millions of pounds in deposits from corrupt Nigerian politicians. It accused the banks of insufficient commitment to tackling international fraud and corruption because of lax and inappropriate counter money laundering systems. <br /><em>SIGWatch comment: Global Witness apparently got the information for its latest accusations from documents disclosed when the Nigerian government went to court in London to retrieve funds allegedly stolen by two former state governors. Global Witness is typical of the new breed of smart NGOs which use research and deep sector knowledge rather than stunts to embarrass governments and corporations.</em><br />See",http://www.globalwitness.org/media_library_detail.php/1054/en/british_banks_complicit_in_nigerian_corruption_cou,http://www.globalwitness.org/media_library_get.php/1465/1286863426/international_thief_thief_final.pdf ,,,
34249,2010-10-12,585,NatWest Bank,Subsidiary,90,RBS Group,UK,-2,4,0,3308,CSR/ESG standards for financial institutions,3946.0,Complicity in money laundering,,,826,UK,,,,,,,,,,,566,Nigeria,,,,,,,,,,,460,Global Witness,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,826,UK,1336,Finance,,,,,,,,,,,1336.0,Finance,,,,,,,"In the UK, Global Witness published a report claiming the banks Barclays, NatWest, RBS, HSBC and UBS were complicit in corruption and entrenching poverty in Nigeria between 1999 and 2005 by accepting millions of pounds in deposits from corrupt Nigerian politicians. It accused the banks of insufficient commitment to tackling international fraud and corruption because of lax and inappropriate counter money laundering systems. <br /><em>SIGWatch comment: Global Witness apparently got the information for its latest accusations from documents disclosed when the Nigerian government went to court in London to retrieve funds allegedly stolen by two former state governors. Global Witness is typical of the new breed of smart NGOs which use research and deep sector knowledge rather than stunts to embarrass governments and corporations.</em><br />See",http://www.globalwitness.org/media_library_detail.php/1054/en/british_banks_complicit_in_nigerian_corruption_cou,http://www.globalwitness.org/media_library_get.php/1465/1286863426/international_thief_thief_final.pdf ,,,
34247,2010-10-12,315,Hillsborough Resources Limited ,Parent,315,Hillsborough Resources Limited ,Canada,-1,4,0,3285,"Coal, oil & gas and climate change",,,,,36,Australia,,,,,,,,,,,36,Australia,,,,,,,,,,,2445,Cross Campus Environment Network CCEN,0.5,36,Australia,,,,,,,,,,,,,,,,,,,,,124,Canada,1311,Mining & Metals,1324.0,Coal,,,,,,,,,1324.0,Coal,1325.0,Power generation,1323.0,,,,"In Australia, Cross Campus Environment Network (CCEN) is organising a rally outside the Premier's office in Melbourne on Oct 18 against HRL's plans for a new coal-fired power station in La Trobe Valley. <br />See",http://www.facebook.com/event.php?eid=124403737614987&amp;ref=mf,,,,
34246,2010-10-12,177,GDF Suez / Engie,Parent,177,GDF Suez / Engie,France,-1,4,0,3574,Impact on indigenous peoples,,,,,826,UK,,,,,,,,,,,72,Botswana,76.0,Brazil,458.0,Malaysia,604.0,Peru,826.0,UK,,,1023,Survival International,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,250,France,1315,Energy,,,,,GDF Suez / Engie,,GSZ:FP,,,,1354.0,Tourism & Sports,,,,,,,"In the UK, Survival International named GDF Suez,  Perenco/ Repsol, Samling, Wilderness Safaris and the Brazilian ranching company Yaguarete Pora as the top five companies in 2010 for abusing indigenous peoples' rights. <br /><em>SIGWatch comment: The five companies appear to have been chosen not because they are the worst on indigenous rights but because they have all featured prominently in recent Survival campaigns.</em><br />See",http://www.survivalinternational.org/news/6562,,,,
34246,2010-10-12,181,Repsol (formerly Repsol YPF),Parent,181,Repsol (formerly Repsol YPF),Spain,-1,4,0,3574,Impact on indigenous peoples,,,,,826,UK,,,,,,,,,,,72,Botswana,76.0,Brazil,458.0,Malaysia,604.0,Peru,826.0,UK,,,1023,Survival International,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,724,Spain,1327,Oil,1326.0,Gas,,,Repsol SA,Repsol ,REPSM,ES0173516024,ES0173516115,ES0673516912,1354.0,Tourism & Sports,,,,,,,"In the UK, Survival International named GDF Suez,  Perenco/ Repsol, Samling, Wilderness Safaris and the Brazilian ranching company Yaguarete Pora as the top five companies in 2010 for abusing indigenous peoples' rights. <br /><em>SIGWatch comment: The five companies appear to have been chosen not because they are the worst on indigenous rights but because they have all featured prominently in recent Survival campaigns.</em><br />See",http://www.survivalinternational.org/news/6562,,,,
34246,2010-10-12,497,Samling Global Ltd,Parent,497,Samling Global Ltd,Malaysia,-1,4,0,3574,Impact on indigenous peoples,,,,,826,UK,,,,,,,,,,,72,Botswana,76.0,Brazil,458.0,Malaysia,604.0,Peru,826.0,UK,,,1023,Survival International,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,458,Malaysia,1293,Forestry & Paper,,,,,,,,,,,1354.0,Tourism & Sports,,,,,,,"In the UK, Survival International named GDF Suez,  Perenco/ Repsol, Samling, Wilderness Safaris and the Brazilian ranching company Yaguarete Pora as the top five companies in 2010 for abusing indigenous peoples' rights. <br /><em>SIGWatch comment: The five companies appear to have been chosen not because they are the worst on indigenous rights but because they have all featured prominently in recent Survival campaigns.</em><br />See",http://www.survivalinternational.org/news/6562,,,,
34246,2010-10-12,588,Wilderness Safaris,Parent,588,Wilderness Safaris,Botswana,-1,4,0,3574,Impact on indigenous peoples,,,,,826,UK,,,,,,,,,,,72,Botswana,76.0,Brazil,458.0,Malaysia,604.0,Peru,826.0,UK,,,1023,Survival International,2.5,826,UK,,,,,,,,,,,,,,,,,,,,,72,Botswana,1354,Tourism & Sports,,,,,,,,,,,1354.0,Tourism & Sports,,,,,,,"In the UK, Survival International named GDF Suez,  Perenco/ Repsol, Samling, Wilderness Safaris and the Brazilian ranching company Yaguarete Pora as the top five companies in 2010 for abusing indigenous peoples' rights. <br /><em>SIGWatch comment: The five companies appear to have been chosen not because they are the worst on indigenous rights but because they have all featured prominently in recent Survival campaigns.</em><br />See",http://www.survivalinternational.org/news/6562,,,,
34244,2010-10-12,20,Carrefour,Parent,20,Carrefour,France,-1,4,0,3241,Phthalates,3464.0,Disclosure of chemicals in household products,,,999,EU-Brussels,,,,,,,,,,,999,EU-Brussels,,,,,,,,,,,371,European Environmental Bureau EEB ,2.5,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,250,France,1296,Food & Non-alcoholic Beverages,1322.0,Retail,,,Carrefour SA,Carrefour ,CAFP,FR0000120172,,,1286.0,Chemicals,1322.0,Retail,,,,,"In Brussels, European Environmental Bureau (EEB) claimed major European retailers - it singled out Carrefour, Tesco and Media Markt - are failing to meet their EU legal obligations to provide basic information on chemicals to consumers. In a survey looking at a products for children containing undeclared phthalates,EEB said more than half of 158 companies contacted did not answer requests for information and only 22% provided adequate information. <br /><em>SIGWatch comment: this appears to be a EU-wide version of a similar survey conducted by BUND (Friends of the Earth) in Germany.</em><br />See",http://www.eeb.org/index.cfm/news-events/news/big-retailers-caught-breaching-eu-chemicals-law/,http://www.eeb.org/EEB/?LinkServID=8BBC1DF8-C9C7-8B93-CA5F42033F11A3AD  ,,,
34244,2010-10-12,23,Tesco,Parent,23,Tesco,UK,-1,4,0,3241,Phthalates,3464.0,Disclosure of chemicals in household products,,,999,EU-Brussels,,,,,,,,,,,999,EU-Brussels,,,,,,,,,,,371,European Environmental Bureau EEB ,2.5,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,826,UK,1296,Food & Non-alcoholic Beverages,1322.0,Retail,,,Tesco PLC,Tesco  ,TSCOLN,GB0008847096,,,1286.0,Chemicals,1322.0,Retail,,,,,"In Brussels, European Environmental Bureau (EEB) claimed major European retailers - it singled out Carrefour, Tesco and Media Markt - are failing to meet their EU legal obligations to provide basic information on chemicals to consumers. In a survey looking at a products for children containing undeclared phthalates,EEB said more than half of 158 companies contacted did not answer requests for information and only 22% provided adequate information. <br /><em>SIGWatch comment: this appears to be a EU-wide version of a similar survey conducted by BUND (Friends of the Earth) in Germany.</em><br />See",http://www.eeb.org/index.cfm/news-events/news/big-retailers-caught-breaching-eu-chemicals-law/,http://www.eeb.org/EEB/?LinkServID=8BBC1DF8-C9C7-8B93-CA5F42033F11A3AD  ,,,
34244,2010-10-12,710,Media Markt,Parent,710,Media Markt,Germany,-1,4,0,3241,Phthalates,3464.0,Disclosure of chemicals in household products,,,999,EU-Brussels,,,,,,,,,,,999,EU-Brussels,,,,,,,,,,,371,European Environmental Bureau EEB ,2.5,999,EU-Brussels,,,,,,,,,,,,,,,,,,,,,276,Germany,1320,"Electronics, Telecoms & Digital",1322.0,Retail,,,,,,,,,1286.0,Chemicals,1322.0,Retail,,,,,"In Brussels, European Environmental Bureau (EEB) claimed major European retailers - it singled out Carrefour, Tesco and Media Markt - are failing to meet their EU legal obligations to provide basic information on chemicals to consumers. In a survey looking at a products for children containing undeclared phthalates,EEB said more than half of 158 companies contacted did not answer requests for information and only 22% provided adequate information. <br /><em>SIGWatch comment: this appears to be a EU-wide version of a similar survey conducted by BUND (Friends of the Earth) in Germany.</em><br />See",http://www.eeb.org/index.cfm/news-events/news/big-retailers-caught-breaching-eu-chemicals-law/,http://www.eeb.org/EEB/?LinkServID=8BBC1DF8-C9C7-8B93-CA5F42033F11A3AD  ,,,
34243,2010-10-12,223,Kraft Foods Inc.,Parent,223,Kraft Foods Inc.,US,-2,3,0,3221,"Palm oil in food, toiletries & detergents",3328.0,GMOs in food,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,1322.0,Retail,,,Kraft Foods Group Inc,Kraft Foods ,KRFT,US50076Q1067,,,1279.0,Agriculture,1285.0,Biotechnology,1296.0,Food & Non-alcoholic Beverages,,,"In Austria, Greenpeace rated 76 chocolate brands on ecological, animal welfare and CSR issues and claimed very few received a good grade overall. It was especially critical of the use of E407 (carrageenan, made from seaweed) and E476 (emulsifier made from castor beans) additives, and that the origin of palm oil or the use of GM dairy feed is not disclosed. Brands that did worst by Greenpeace's standards were Lindt & Spruengli, Mars, Kraft Foods, Nestl&eacute; and Ferrero.<br /><i>SIGWatch comment: Greenpeace Austria produces this survey regularly with much the same results every time. Unlike its GM food Guide, this survey has not been replicated by other Greenpeace offices which suggests it does not have much impact on consumers. </i><br />See (in German) ",http://marktcheck.greenpeace.at/index.php?id=8596,http://marktcheck.greenpeace.at/schokoriegel.html ,,,
34243,2010-10-12,225,Ferrero,Parent,225,Ferrero,Italy,-2,3,0,3221,"Palm oil in food, toiletries & detergents",3328.0,GMOs in food,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,380,Italy,1322,Retail,1296.0,Food & Non-alcoholic Beverages,,,,,,,,,1279.0,Agriculture,1285.0,Biotechnology,1296.0,Food & Non-alcoholic Beverages,,,"In Austria, Greenpeace rated 76 chocolate brands on ecological, animal welfare and CSR issues and claimed very few received a good grade overall. It was especially critical of the use of E407 (carrageenan, made from seaweed) and E476 (emulsifier made from castor beans) additives, and that the origin of palm oil or the use of GM dairy feed is not disclosed. Brands that did worst by Greenpeace's standards were Lindt & Spruengli, Mars, Kraft Foods, Nestl&eacute; and Ferrero.<br /><i>SIGWatch comment: Greenpeace Austria produces this survey regularly with much the same results every time. Unlike its GM food Guide, this survey has not been replicated by other Greenpeace offices which suggests it does not have much impact on consumers. </i><br />See (in German) ",http://marktcheck.greenpeace.at/index.php?id=8596,http://marktcheck.greenpeace.at/schokoriegel.html ,,,
34243,2010-10-12,227,Nestle,Parent,227,Nestle,Switzerland,-2,3,0,3221,"Palm oil in food, toiletries & detergents",3328.0,GMOs in food,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1296,Food & Non-alcoholic Beverages,,,,,Nestle SA,Nestle ,NESNVX,CH0038863350,,,1279.0,Agriculture,1285.0,Biotechnology,1296.0,Food & Non-alcoholic Beverages,,,"In Austria, Greenpeace rated 76 chocolate brands on ecological, animal welfare and CSR issues and claimed very few received a good grade overall. It was especially critical of the use of E407 (carrageenan, made from seaweed) and E476 (emulsifier made from castor beans) additives, and that the origin of palm oil or the use of GM dairy feed is not disclosed. Brands that did worst by Greenpeace's standards were Lindt & Spruengli, Mars, Kraft Foods, Nestl&eacute; and Ferrero.<br /><i>SIGWatch comment: Greenpeace Austria produces this survey regularly with much the same results every time. Unlike its GM food Guide, this survey has not been replicated by other Greenpeace offices which suggests it does not have much impact on consumers. </i><br />See (in German) ",http://marktcheck.greenpeace.at/index.php?id=8596,http://marktcheck.greenpeace.at/schokoriegel.html ,,,
34243,2010-10-12,1778,Mars,Parent,1778,Mars,US,-2,3,0,3221,"Palm oil in food, toiletries & detergents",3328.0,GMOs in food,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,840,US,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1279.0,Agriculture,1285.0,Biotechnology,1296.0,Food & Non-alcoholic Beverages,,,"In Austria, Greenpeace rated 76 chocolate brands on ecological, animal welfare and CSR issues and claimed very few received a good grade overall. It was especially critical of the use of E407 (carrageenan, made from seaweed) and E476 (emulsifier made from castor beans) additives, and that the origin of palm oil or the use of GM dairy feed is not disclosed. Brands that did worst by Greenpeace's standards were Lindt & Spruengli, Mars, Kraft Foods, Nestl&eacute; and Ferrero.<br /><i>SIGWatch comment: Greenpeace Austria produces this survey regularly with much the same results every time. Unlike its GM food Guide, this survey has not been replicated by other Greenpeace offices which suggests it does not have much impact on consumers. </i><br />See (in German) ",http://marktcheck.greenpeace.at/index.php?id=8596,http://marktcheck.greenpeace.at/schokoriegel.html ,,,
34243,2010-10-12,2277,Lindt & Spruengli,Parent,2277,Lindt & Spruengli,Switzerland,-2,3,0,3221,"Palm oil in food, toiletries & detergents",3328.0,GMOs in food,,,40,Austria,,,,,,,,,,,40,Austria,,,,,,,,,,,470,Greenpeace Austria,2.5,40,Austria,,,,,,,,,,,,,,,,,,,,,756,Switzerland,1296,Food & Non-alcoholic Beverages,,,,,Lindt & Spruengli AG,Lindt & Spruengli ,LISNSW,CH0010570759,CH0010570767,,1279.0,Agriculture,1285.0,Biotechnology,1296.0,Food & Non-alcoholic Beverages,,,"In Austria, Greenpeace rated 76 chocolate brands on ecological, animal welfare and CSR issues and claimed very few received a good grade overall. It was especially critical of the use of E407 (carrageenan, made from seaweed) and E476 (emulsifier made from castor beans) additives, and that the origin of palm oil or the use of GM dairy feed is not disclosed. Brands that did worst by Greenpeace's standards were Lindt & Spruengli, Mars, Kraft Foods, Nestl&eacute; and Ferrero.<br /><i>SIGWatch comment: Greenpeace Austria produces this survey regularly with much the same results every time. Unlike its GM food Guide, this survey has not been replicated by other Greenpeace offices which suggests it does not have much impact on consumers. </i><br />See (in German) ",http://marktcheck.greenpeace.at/index.php?id=8596,http://marktcheck.greenpeace.at/schokoriegel.html ,,,
34242,2010-10-12,248,IKEA,Parent,248,IKEA,Sweden,2,3,0,3198,Battery/caged/indoor chickens and eggs,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1793,Albert Schweitzer Stiftung fur unsere Mitwelt,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,752,Sweden,1322,Retail,1428.0,Household hardware,,,,,,,,,1279.0,Agriculture,1322.0,Retail,,,,,"In Germany, Albert Schweitzer Stiftung and Compassion in World Farming (CWIF) praised 25 German food companies and public institutions for switching to cage-free eggs. Companies praised several companies including ALB-GOLD, Aurora, Back Europe, Frosta, IKEA and Kaufland.<br /><i>SIGWatch comment: This is the first awards on cage-free eggs just for German companies which suggests that the issue is gaining momentum. </i><br />See (in German) ",http://albert-schweitzer-stiftung.de/aktuell/verleihung-tierschutzpreis-das-goldene-ei ,,,,
34242,2010-10-12,1049,Kaufland,Subsidiary,1048,Schwarz-Beteiligungs-GmbH,Germany,2,3,0,3198,Battery/caged/indoor chickens and eggs,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1793,Albert Schweitzer Stiftung fur unsere Mitwelt,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1322,Retail,,,,,,,,,,,1279.0,Agriculture,1322.0,Retail,,,,,"In Germany, Albert Schweitzer Stiftung and Compassion in World Farming (CWIF) praised 25 German food companies and public institutions for switching to cage-free eggs. Companies praised several companies including ALB-GOLD, Aurora, Back Europe, Frosta, IKEA and Kaufland.<br /><i>SIGWatch comment: This is the first awards on cage-free eggs just for German companies which suggests that the issue is gaining momentum. </i><br />See (in German) ",http://albert-schweitzer-stiftung.de/aktuell/verleihung-tierschutzpreis-das-goldene-ei ,,,,
34242,2010-10-12,2278,ALB Gold,Parent,2278,ALB Gold,Germany,2,3,0,3198,Battery/caged/indoor chickens and eggs,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1793,Albert Schweitzer Stiftung fur unsere Mitwelt,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1279.0,Agriculture,1322.0,Retail,,,,,"In Germany, Albert Schweitzer Stiftung and Compassion in World Farming (CWIF) praised 25 German food companies and public institutions for switching to cage-free eggs. Companies praised several companies including ALB-GOLD, Aurora, Back Europe, Frosta, IKEA and Kaufland.<br /><i>SIGWatch comment: This is the first awards on cage-free eggs just for German companies which suggests that the issue is gaining momentum. </i><br />See (in German) ",http://albert-schweitzer-stiftung.de/aktuell/verleihung-tierschutzpreis-das-goldene-ei ,,,,
34242,2010-10-12,2279,Aurora,Parent,2279,Aurora,Germany,2,3,0,3198,Battery/caged/indoor chickens and eggs,,,,,276,Germany,,,,,,,,,,,276,Germany,,,,,,,,,,,1793,Albert Schweitzer Stiftung fur unsere Mitwelt,1.0,276,Germany,,,,,,,,,,,,,,,,,,,,,276,Germany,1296,Food & Non-alcoholic Beverages,,,,,,,,,,,1279.0,Agriculture,1322.0,Retail,,,,,"In Germany, Albert Schweitzer Stiftung and Compassion in World Farming (CWIF) praised 25 German food companies and public institutions for switching to cage-free eggs. Companies praised several companies including ALB-GOLD, Aurora, Back Europe, Frosta, IKEA and Kaufland.<br /><i>SIGWatch comment: This is the first awards on cage-free eggs just for German companies which suggests that the issue is gaining momentum. </i><br />See (in German) ",http://albert-schweitzer-stiftung.de/aktuell/verleihung-tierschutzpreis-das-goldene-ei ,,,,
